geo_value,time_value,value,name,state,metric
42043,10/8/20,161.9189338,Dauphin County,PA,restaurantData
42045,10/8/20,114.5496047,Delaware County,PA,restaurantData
42047,10/8/20,64.76669472,Elk County,PA,restaurantData
42049,10/8/20,292.6821534,Erie County,PA,restaurantData
42051,10/8/20,310.0465457,Fayette County,PA,restaurantData
42055,10/8/20,207.3541609,Franklin County,PA,restaurantData
42057,10/8/20,1440.485216,Fulton County,PA,restaurantData
42059,10/8/20,106.8659041,Greene County,PA,restaurantData
42061,10/8/20,52.50186701,Huntingdon County,PA,restaurantData
42063,10/8/20,146.3922149,Indiana County,PA,restaurantData
42065,10/8/20,221.5284552,Jefferson County,PA,restaurantData
42067,10/8/20,65.67738063,Juniata County,PA,restaurantData
42069,10/8/20,285.9063161,Lackawanna County,PA,restaurantData
42071,10/8/20,154.8446387,Lancaster County,PA,restaurantData
42073,10/8/20,122.3143154,Lawrence County,PA,restaurantData
42075,10/8/20,138.3907641,Lebanon County,PA,restaurantData
42077,10/8/20,270.1756816,Lehigh County,PA,restaurantData
42079,10/8/20,280.1310549,Luzerne County,PA,restaurantData
42081,10/8/20,151.9369716,Lycoming County,PA,restaurantData
42083,10/8/20,151.0109414,McKean County,PA,restaurantData
42085,10/8/20,225.3865377,Mercer County,PA,restaurantData
42087,10/8/20,19.08305901,Mifflin County,PA,restaurantData
42089,10/8/20,170.0904418,Monroe County,PA,restaurantData
42091,10/8/20,171.6207271,Montgomery County,PA,restaurantData
42093,10/8/20,111.8354501,Montour County,PA,restaurantData
42095,10/8/20,164.1702797,Northampton County,PA,restaurantData
42097,10/8/20,112.115973,Northumberland County,PA,restaurantData
42101,10/8/20,71.61646005,Philadelphia County,PA,restaurantData
42103,10/8/20,342.2371928,Pike County,PA,restaurantData
42105,10/8/20,52.70555043,Potter County,PA,restaurantData
42107,10/8/20,166.2190274,Schuylkill County,PA,restaurantData
42109,10/8/20,816.2413797,Snyder County,PA,restaurantData
42111,10/8/20,222.4477779,Somerset County,PA,restaurantData
42113,10/8/20,208.8209647,Sullivan County,PA,restaurantData
42115,10/8/20,873.8712496,Susquehanna County,PA,restaurantData
42117,10/8/20,110.4972376,Tioga County,PA,restaurantData
42119,10/8/20,129.7357235,Union County,PA,restaurantData
42121,10/8/20,130.0549032,Venango County,PA,restaurantData
42123,10/8/20,145.9278541,Warren County,PA,restaurantData
42125,10/8/20,340.1969707,Washington County,PA,restaurantData
42127,10/8/20,118.623962,Wayne County,PA,restaurantData
42129,10/8/20,277.8148967,Westmoreland County,PA,restaurantData
42131,10/8/20,17.61183515,Wyoming County,PA,restaurantData
42133,10/8/20,268.7731985,York County,PA,restaurantData
42001,10/9/20,351.1830949,Adams County,PA,restaurantData
42003,10/9/20,308.1847801,Allegheny County,PA,restaurantData
42005,10/9/20,119.0166187,Armstrong County,PA,restaurantData
42007,10/9/20,122.1754075,Beaver County,PA,restaurantData
42009,10/9/20,244.4827275,Bedford County,PA,restaurantData
42011,10/9/20,321.2097749,Berks County,PA,restaurantData
42013,10/9/20,378.4536239,Blair County,PA,restaurantData
42015,10/9/20,193.479733,Bradford County,PA,restaurantData
42017,10/9/20,298.6069887,Bucks County,PA,restaurantData
42019,10/9/20,609.5277786,Butler County,PA,restaurantData
42021,10/9/20,485.2234839,Cambria County,PA,restaurantData
42025,10/9/20,52.97545471,Carbon County,PA,restaurantData
42027,10/9/20,357.9526818,Centre County,PA,restaurantData
42029,10/9/20,143.3419208,Chester County,PA,restaurantData
42031,10/9/20,746.1792043,Clarion County,PA,restaurantData
42033,10/9/20,354.9823281,Clearfield County,PA,restaurantData
42035,10/9/20,458.8471465,Clinton County,PA,restaurantData
42037,10/9/20,535.7375952,Columbia County,PA,restaurantData
42039,10/9/20,257.6791545,Crawford County,PA,restaurantData
42041,10/9/20,321.0228844,Cumberland County,PA,restaurantData
42043,10/9/20,277.8466188,Dauphin County,PA,restaurantData
42045,10/9/20,154.179391,Delaware County,PA,restaurantData
42047,10/9/20,80.98464558,Elk County,PA,restaurantData
42049,10/9/20,460.9960584,Erie County,PA,restaurantData
42051,10/9/20,488.9988672,Fayette County,PA,restaurantData
42055,10/9/20,296.0556631,Franklin County,PA,restaurantData
42057,10/9/20,1592.115239,Fulton County,PA,restaurantData
42059,10/9/20,97.15183268,Greene County,PA,restaurantData
42061,10/9/20,99.74127219,Huntingdon County,PA,restaurantData
42063,10/9/20,223.9588814,Indiana County,PA,restaurantData
42065,10/9/20,235.6180457,Jefferson County,PA,restaurantData
42067,10/9/20,105.2057981,Juniata County,PA,restaurantData
42069,10/9/20,470.1475615,Lackawanna County,PA,restaurantData
42071,10/9/20,245.7134177,Lancaster County,PA,restaurantData
42073,10/9/20,109.3252549,Lawrence County,PA,restaurantData
42075,10/9/20,146.2565155,Lebanon County,PA,restaurantData
42077,10/9/20,360.0795475,Lehigh County,PA,restaurantData
42079,10/9/20,410.6967672,Luzerne County,PA,restaurantData
42081,10/9/20,245.3304413,Lycoming County,PA,restaurantData
42083,10/9/20,152.5505875,McKean County,PA,restaurantData
42085,10/9/20,307.8799232,Mercer County,PA,restaurantData
42087,10/9/20,28.62458852,Mifflin County,PA,restaurantData
42089,10/9/20,275.0968067,Monroe County,PA,restaurantData
42091,10/9/20,259.38526,Montgomery County,PA,restaurantData
42093,10/9/20,151.7636948,Montour County,PA,restaurantData
42095,10/9/20,222.4036465,Northampton County,PA,restaurantData
42097,10/9/20,166.5823803,Northumberland County,PA,restaurantData
42101,10/9/20,86.1918892,Philadelphia County,PA,restaurantData
42103,10/9/20,439.3837118,Pike County,PA,restaurantData
42105,10/9/20,85.3273087,Potter County,PA,restaurantData
42107,10/9/20,253.426261,Schuylkill County,PA,restaurantData
42109,10/9/20,1372.728073,Snyder County,PA,restaurantData
42111,10/9/20,256.8913763,Somerset County,PA,restaurantData
42113,10/9/20,332.736702,Sullivan County,PA,restaurantData
42115,10/9/20,961.2583746,Susquehanna County,PA,restaurantData
42117,10/9/20,138.121547,Tioga County,PA,restaurantData
42119,10/9/20,253.315995,Union County,PA,restaurantData
42121,10/9/20,241.2561182,Venango County,PA,restaurantData
42123,10/9/20,130.5841544,Warren County,PA,restaurantData
42125,10/9/20,459.8578241,Washington County,PA,restaurantData
42127,10/9/20,207.5919336,Wayne County,PA,restaurantData
42129,10/9/20,337.0483672,Westmoreland County,PA,restaurantData
42131,10/9/20,26.41775273,Wyoming County,PA,restaurantData
42133,10/9/20,436.2593301,York County,PA,restaurantData
42001,10/10/20,442.5001451,Adams County,PA,restaurantData
42003,10/10/20,351.6430556,Allegheny County,PA,restaurantData
42005,10/10/20,102.7745159,Armstrong County,PA,restaurantData
42007,10/10/20,160.4589985,Beaver County,PA,restaurantData
42009,10/10/20,307.1447623,Bedford County,PA,restaurantData
42011,10/10/20,408.5779101,Berks County,PA,restaurantData
42013,10/10/20,535.0364196,Blair County,PA,restaurantData
42015,10/10/20,116.0878398,Bradford County,PA,restaurantData
42017,10/10/20,367.4043098,Bucks County,PA,restaurantData
42019,10/10/20,669.6440395,Butler County,PA,restaurantData
42021,10/10/20,443.0741575,Cambria County,PA,restaurantData
42025,10/10/20,105.9509094,Carbon County,PA,restaurantData
42027,10/10/20,543.346501,Centre County,PA,restaurantData
42029,10/10/20,188.7037669,Chester County,PA,restaurantData
42031,10/10/20,677.0912025,Clarion County,PA,restaurantData
42033,10/10/20,333.1883999,Clearfield County,PA,restaurantData
42035,10/10/20,329.7963866,Clinton County,PA,restaurantData
42037,10/10/20,760.3397308,Columbia County,PA,restaurantData
42039,10/10/20,362.6374512,Crawford County,PA,restaurantData
42041,10/10/20,349.1592253,Cumberland County,PA,restaurantData
42043,10/10/20,389.3129843,Dauphin County,PA,restaurantData
42045,10/10/20,209.9137425,Delaware County,PA,restaurantData
42047,10/10/20,124.2106169,Elk County,PA,restaurantData
42049,10/10/20,516.454616,Erie County,PA,restaurantData
42051,10/10/20,513.0414184,Fayette County,PA,restaurantData
42055,10/10/20,378.9973274,Franklin County,PA,restaurantData
42057,10/10/20,1895.375284,Fulton County,PA,restaurantData
42059,10/10/20,92.24476488,Greene County,PA,restaurantData
42061,10/10/20,173.5384888,Huntingdon County,PA,restaurantData
42063,10/10/20,179.7542962,Indiana County,PA,restaurantData
42065,10/10/20,255.5531907,Jefferson County,PA,restaurantData
42067,10/10/20,78.75186218,Juniata County,PA,restaurantData
42069,10/10/20,529.2422104,Lackawanna County,PA,restaurantData
42071,10/10/20,358.3748661,Lancaster County,PA,restaurantData
42073,10/10/20,119.6366952,Lawrence County,PA,restaurantData
42075,10/10/20,174.0857245,Lebanon County,PA,restaurantData
42077,10/10/20,487.7592023,Lehigh County,PA,restaurantData
42079,10/10/20,549.8900474,Luzerne County,PA,restaurantData
42081,10/10/20,290.1100529,Lycoming County,PA,restaurantData
42083,10/10/20,102.5405349,McKean County,PA,restaurantData
42085,10/10/20,417.0977777,Mercer County,PA,restaurantData
42087,10/10/20,57.24917704,Mifflin County,PA,restaurantData
42089,10/10/20,373.8674298,Monroe County,PA,restaurantData
42091,10/10/20,341.0589632,Montgomery County,PA,restaurantData
42093,10/10/20,197.2013198,Montour County,PA,restaurantData
42095,10/10/20,263.8399143,Northampton County,PA,restaurantData
42097,10/10/20,219.9152904,Northumberland County,PA,restaurantData
42101,10/10/20,83.65759387,Philadelphia County,PA,restaurantData
42103,10/10/20,491.9221639,Pike County,PA,restaurantData
42105,10/10/20,184.8194642,Potter County,PA,restaurantData
42107,10/10/20,199.0110747,Schuylkill County,PA,restaurantData
42109,10/10/20,1488.374797,Snyder County,PA,restaurantData
42111,10/10/20,349.0656347,Somerset County,PA,restaurantData
42113,10/10/20,380.9261554,Sullivan County,PA,restaurantData
42115,10/10/20,903.0002913,Susquehanna County,PA,restaurantData
42117,10/10/20,220.9944751,Tioga County,PA,restaurantData
42119,10/10/20,232.0811581,Union County,PA,restaurantData
42121,10/10/20,185.6247923,Venango County,PA,restaurantData
42123,10/10/20,199.8373766,Warren County,PA,restaurantData
42125,10/10/20,581.7183247,Washington County,PA,restaurantData
42127,10/10/20,222.4199288,Wayne County,PA,restaurantData
42129,10/10/20,357.5709456,Westmoreland County,PA,restaurantData
42131,10/10/20,132.0887636,Wyoming County,PA,restaurantData
42133,10/10/20,498.9042978,York County,PA,restaurantData
42001,10/11/20,328.0078069,Adams County,PA,restaurantData
42003,10/11/20,253.2960347,Allegheny County,PA,restaurantData
42005,10/11/20,79.28534121,Armstrong County,PA,restaurantData
42007,10/11/20,147.6586521,Beaver County,PA,restaurantData
42009,10/11/20,278.3477277,Bedford County,PA,restaurantData
42011,10/11/20,320.0088061,Berks County,PA,restaurantData
42013,10/11/20,376.7426123,Blair County,PA,restaurantData
42015,10/11/20,145.1097997,Bradford County,PA,restaurantData
42017,10/11/20,245.1576593,Bucks County,PA,restaurantData
42019,10/11/20,519.7931525,Butler County,PA,restaurantData
42021,10/11/20,443.2483577,Cambria County,PA,restaurantData
42025,10/11/20,141.2678792,Carbon County,PA,restaurantData
42027,10/11/20,352.2482566,Centre County,PA,restaurantData
42029,10/11/20,136.8689577,Chester County,PA,restaurantData
42031,10/11/20,684.5851655,Clarion County,PA,restaurantData
42033,10/11/20,280.3129289,Clearfield County,PA,restaurantData
42035,10/11/20,344.1353599,Clinton County,PA,restaurantData
42037,10/11/20,565.1510242,Columbia County,PA,restaurantData
42039,10/11/20,311.9571278,Crawford County,PA,restaurantData
42041,10/11/20,294.6045602,Cumberland County,PA,restaurantData
42043,10/11/20,320.0321796,Dauphin County,PA,restaurantData
42045,10/11/20,138.348859,Delaware County,PA,restaurantData
42047,10/11/20,54.00290232,Elk County,PA,restaurantData
42049,10/11/20,391.5738572,Erie County,PA,restaurantData
42051,10/11/20,378.218888,Fayette County,PA,restaurantData
42055,10/11/20,279.9281172,Franklin County,PA,restaurantData
42057,10/11/20,1895.375284,Fulton County,PA,restaurantData
42059,10/11/20,106.76584,Greene County,PA,restaurantData
42061,10/11/20,152.6113927,Huntingdon County,PA,restaurantData
42063,10/11/20,193.6755653,Indiana County,PA,restaurantData
42065,10/11/20,195.3143221,Jefferson County,PA,restaurantData
42067,10/11/20,78.44688932,Juniata County,PA,restaurantData
42069,10/11/20,473.381498,Lackawanna County,PA,restaurantData
42071,10/11/20,247.4423244,Lancaster County,PA,restaurantData
42073,10/11/20,135.4588792,Lawrence County,PA,restaurantData
42075,10/11/20,162.1631176,Lebanon County,PA,restaurantData
42077,10/11/20,378.8351729,Lehigh County,PA,restaurantData
42079,10/11/20,444.194655,Luzerne County,PA,restaurantData
42081,10/11/20,236.8326139,Lycoming County,PA,restaurantData
42083,10/11/20,58.93285265,McKean County,PA,restaurantData
42085,10/11/20,278.5147174,Mercer County,PA,restaurantData
42087,10/11/20,47.70764754,Mifflin County,PA,restaurantData
42089,10/11/20,344.9987289,Monroe County,PA,restaurantData
42091,10/11/20,216.8324008,Montgomery County,PA,restaurantData
42093,10/11/20,110.4584,Montour County,PA,restaurantData
42095,10/11/20,224.7679378,Northampton County,PA,restaurantData
42097,10/11/20,185.6345011,Northumberland County,PA,restaurantData
42101,10/11/20,69.71595395,Philadelphia County,PA,restaurantData
42103,10/11/20,660.3328239,Pike County,PA,restaurantData
42105,10/11/20,97.1698886,Potter County,PA,restaurantData
42107,10/11/20,168.7263333,Schuylkill County,PA,restaurantData
42109,10/11/20,1349.524646,Snyder County,PA,restaurantData
42111,10/11/20,298.6517904,Somerset County,PA,restaurantData
42113,10/11/20,282.2525127,Sullivan County,PA,restaurantData
42115,10/11/20,1456.452083,Susquehanna County,PA,restaurantData
42117,10/11/20,124.3093923,Tioga County,PA,restaurantData
42119,10/11/20,256.7571578,Union County,PA,restaurantData
42121,10/11/20,222.2197612,Venango County,PA,restaurantData
42123,10/11/20,158.4068935,Warren County,PA,restaurantData
42125,10/11/20,461.5514364,Washington County,PA,restaurantData
42127,10/11/20,133.4519573,Wayne County,PA,restaurantData
42129,10/11/20,298.7899937,Westmoreland County,PA,restaurantData
42131,10/11/20,123.2828461,Wyoming County,PA,restaurantData
42133,10/11/20,386.8759545,York County,PA,restaurantData
42001,10/12/20,191.098631,Adams County,PA,restaurantData
42003,10/12/20,190.8742984,Allegheny County,PA,restaurantData
42005,10/12/20,95.1782758,Armstrong County,PA,restaurantData
42007,10/12/20,72.3422636,Beaver County,PA,restaurantData
42009,10/12/20,217.8833977,Bedford County,PA,restaurantData
42011,10/12/20,237.2519941,Berks County,PA,restaurantData
42013,10/12/20,367.9909978,Blair County,PA,restaurantData
42015,10/12/20,77.3918932,Bradford County,PA,restaurantData
42017,10/12/20,154.8153672,Bucks County,PA,restaurantData
42019,10/12/20,422.0148922,Butler County,PA,restaurantData
42021,10/12/20,328.6784541,Cambria County,PA,restaurantData
42025,10/12/20,105.9509094,Carbon County,PA,restaurantData
42027,10/12/20,209.6376264,Centre County,PA,restaurantData
42029,10/12/20,82.6850801,Chester County,PA,restaurantData
42031,10/12/20,301.2978642,Clarion County,PA,restaurantData
42033,10/12/20,249.1524256,Clearfield County,PA,restaurantData
42035,10/12/20,243.7625466,Clinton County,PA,restaurantData
42037,10/12/20,335.0026236,Columbia County,PA,restaurantData
42039,10/12/20,193.0097067,Crawford County,PA,restaurantData
42041,10/12/20,255.6729076,Cumberland County,PA,restaurantData
42043,10/12/20,239.296588,Dauphin County,PA,restaurantData
42045,10/12/20,92.43469691,Delaware County,PA,restaurantData
42047,10/12/20,64.77983331,Elk County,PA,restaurantData
42049,10/12/20,297.18528,Erie County,PA,restaurantData
42051,10/12/20,268.3989499,Fayette County,PA,restaurantData
42055,10/12/20,192.3785826,Franklin County,PA,restaurantData
42057,10/12/20,1137.225171,Fulton County,PA,restaurantData
42059,10/12/20,77.6680986,Greene County,PA,restaurantData
42061,10/12/20,57.88708,Huntingdon County,PA,restaurantData
42063,10/12/20,164.7477638,Indiana County,PA,restaurantData
42065,10/12/20,200.4975324,Jefferson County,PA,restaurantData
42067,10/12/20,91.52137087,Juniata County,PA,restaurantData
42069,10/12/20,351.9582638,Lackawanna County,PA,restaurantData
42071,10/12/20,175.6570349,Lancaster County,PA,restaurantData
42073,10/12/20,133.4142769,Lawrence County,PA,restaurantData
42075,10/12/20,116.5509488,Lebanon County,PA,restaurantData
42077,10/12/20,289.9389913,Lehigh County,PA,restaurantData
42079,10/12/20,369.5459906,Luzerne County,PA,restaurantData
42081,10/12/20,157.5460354,Lycoming County,PA,restaurantData
42083,10/12/20,118.6175412,McKean County,PA,restaurantData
42085,10/12/20,243.066481,Mercer County,PA,restaurantData
42087,10/12/20,14.31229426,Mifflin County,PA,restaurantData
42089,10/12/20,243.6896832,Monroe County,PA,restaurantData
42091,10/12/20,156.845217,Montgomery County,PA,restaurantData
42093,10/12/20,141.0689833,Montour County,PA,restaurantData
42095,10/12/20,187.7614953,Northampton County,PA,restaurantData
42097,10/12/20,186.3216238,Northumberland County,PA,restaurantData
42101,10/12/20,56.08776227,Philadelphia County,PA,restaurantData
42103,10/12/20,391.2940124,Pike County,PA,restaurantData
42105,10/12/20,39.73487835,Potter County,PA,restaurantData
42107,10/12/20,154.7219324,Schuylkill County,PA,restaurantData
42109,10/12/20,937.5682839,Snyder County,PA,restaurantData
42111,10/12/20,230.1063381,Somerset County,PA,restaurantData
42113,10/12/20,169.8104548,Sullivan County,PA,restaurantData
42115,10/12/20,1136.032625,Susquehanna County,PA,restaurantData
42117,10/12/20,96.68508287,Tioga County,PA,restaurantData
42119,10/12/20,138.8234091,Union County,PA,restaurantData
42121,10/12/20,111.2849451,Venango County,PA,restaurantData
42123,10/12/20,60.42423951,Warren County,PA,restaurantData
42125,10/12/20,311.4979149,Washington County,PA,restaurantData
42127,10/12/20,177.9359431,Wayne County,PA,restaurantData
42129,10/12/20,248.5252751,Westmoreland County,PA,restaurantData
42131,10/12/20,70.44734061,Wyoming County,PA,restaurantData
42133,10/12/20,258.9746184,York County,PA,restaurantData
42001,10/13/20,195.600235,Adams County,PA,restaurantData
42003,10/13/20,184.5948509,Allegheny County,PA,restaurantData
42005,10/13/20,93.3316375,Armstrong County,PA,restaurantData
42007,10/13/20,86.8356096,Beaver County,PA,restaurantData
42009,10/13/20,149.9147213,Bedford County,PA,restaurantData
42011,10/13/20,207.8907649,Berks County,PA,restaurantData
42013,10/13/20,340.082069,Blair County,PA,restaurantData
42015,10/13/20,183.8057463,Bradford County,PA,restaurantData
42017,10/13/20,169.253077,Bucks County,PA,restaurantData
42019,10/13/20,350.9069386,Butler County,PA,restaurantData
42021,10/13/20,303.1449708,Cambria County,PA,restaurantData
42025,10/13/20,211.9018188,Carbon County,PA,restaurantData
42027,10/13/20,165.428331,Centre County,PA,restaurantData
42029,10/13/20,88.99240229,Chester County,PA,restaurantData
42031,10/13/20,398.7340296,Clarion County,PA,restaurantData
42033,10/13/20,130.7635692,Clearfield County,PA,restaurantData
42035,10/13/20,215.0845999,Clinton County,PA,restaurantData
42037,10/13/20,294.5095693,Columbia County,PA,restaurantData
42039,10/13/20,123.6851804,Crawford County,PA,restaurantData
42041,10/13/20,203.7807107,Cumberland County,PA,restaurantData
42043,10/13/20,139.0800981,Dauphin County,PA,restaurantData
42045,10/13/20,91.52840217,Delaware County,PA,restaurantData
42047,10/13/20,32.39648595,Elk County,PA,restaurantData
42049,10/13/20,225.9949026,Erie County,PA,restaurantData
42051,10/13/20,300.4647429,Fayette County,PA,restaurantData
42055,10/13/20,191.2266151,Franklin County,PA,restaurantData
42057,10/13/20,758.1501137,Fulton County,PA,restaurantData
42059,10/13/20,135.985882,Greene County,PA,restaurantData
42061,10/13/20,68.41200364,Huntingdon County,PA,restaurantData
42063,10/13/20,184.2950492,Indiana County,PA,restaurantData
42065,10/13/20,194.1737805,Jefferson County,PA,restaurantData
42067,10/13/20,78.44688932,Juniata County,PA,restaurantData
42069,10/13/20,243.3134141,Lackawanna County,PA,restaurantData
42071,10/13/20,125.7422385,Lancaster County,PA,restaurantData
42073,10/13/20,56.80289927,Lawrence County,PA,restaurantData
42075,10/13/20,86.12128595,Lebanon County,PA,restaurantData
42077,10/13/20,239.128372,Lehigh County,PA,restaurantData
42079,10/13/20,260.9383642,Luzerne County,PA,restaurantData
42081,10/13/20,137.4205994,Lycoming County,PA,restaurantData
42083,10/13/20,141.4311296,McKean County,PA,restaurantData
42085,10/13/20,202.423833,Mercer County,PA,restaurantData
42087,10/13/20,19.08305901,Mifflin County,PA,restaurantData
42089,10/13/20,180.9905473,Monroe County,PA,restaurantData
42091,10/13/20,130.8889256,Montgomery County,PA,restaurantData
42093,10/13/20,95.27890394,Montour County,PA,restaurantData
42095,10/13/20,156.6220741,Northampton County,PA,restaurantData
42097,10/13/20,103.0362872,Northumberland County,PA,restaurantData
42101,10/13/20,60.5234253,Philadelphia County,PA,restaurantData
42103,10/13/20,365.7984824,Pike County,PA,restaurantData
42105,10/13/20,86.3358271,Potter County,PA,restaurantData
42107,10/13/20,146.1811578,Schuylkill County,PA,restaurantData
42109,10/13/20,822.2835896,Snyder County,PA,restaurantData
42111,10/13/20,234.078872,Somerset County,PA,restaurantData
42113,10/13/20,183.5788701,Sullivan County,PA,restaurantData
42115,10/13/20,1165.161666,Susquehanna County,PA,restaurantData
42117,10/13/20,124.3093923,Tioga County,PA,restaurantData
42119,10/13/20,95.46310906,Union County,PA,restaurantData
42121,10/13/20,99.40277421,Venango County,PA,restaurantData
42123,10/13/20,108.9612829,Warren County,PA,restaurantData
42125,10/13/20,298.8707512,Washington County,PA,restaurantData
42127,10/13/20,133.4519573,Wayne County,PA,restaurantData
42129,10/13/20,218.2035063,Westmoreland County,PA,restaurantData
42131,10/13/20,61.64142304,Wyoming County,PA,restaurantData
42133,10/13/20,222.5990671,York County,PA,restaurantData
42001,10/14/20,198.7630946,Adams County,PA,restaurantData
42003,10/14/20,208.7331978,Allegheny County,PA,restaurantData
42005,10/14/20,93.05970219,Armstrong County,PA,restaurantData
42007,10/14/20,87.77680634,Beaver County,PA,restaurantData
42009,10/14/20,128.5470953,Bedford County,PA,restaurantData
42011,10/14/20,235.1720362,Berks County,PA,restaurantData
42013,10/14/20,287.2157869,Blair County,PA,restaurantData
42015,10/14/20,154.7837864,Bradford County,PA,restaurantData
42017,10/14/20,189.8147095,Bucks County,PA,restaurantData
42019,10/14/20,369.4884482,Butler County,PA,restaurantData
42021,10/14/20,312.0045324,Cambria County,PA,restaurantData
42025,10/14/20,176.584849,Carbon County,PA,restaurantData
42027,10/14/20,212.489839,Centre County,PA,restaurantData
42029,10/14/20,86.64802238,Chester County,PA,restaurantData
42031,10/14/20,277.3274817,Clarion County,PA,restaurantData
42033,10/14/20,205.5908893,Clearfield County,PA,restaurantData
42035,10/14/20,401.4912532,Clinton County,PA,restaurantData
42037,10/14/20,304.5940459,Columbia County,PA,restaurantData
42039,10/14/20,149.1921035,Crawford County,PA,restaurantData
42041,10/14/20,216.3099808,Cumberland County,PA,restaurantData
42043,10/14/20,162.9314187,Dauphin County,PA,restaurantData
42045,10/14/20,113.773751,Delaware County,PA,restaurantData
42047,10/14/20,16.19167368,Elk County,PA,restaurantData
42049,10/14/20,244.8041272,Erie County,PA,restaurantData
42051,10/14/20,295.5293699,Fayette County,PA,restaurantData
42055,10/14/20,186.6187448,Franklin County,PA,restaurantData
42057,10/14/20,985.5951478,Fulton County,PA,restaurantData
42059,10/14/20,82.5751664,Greene County,PA,restaurantData
42061,10/14/20,47.36215637,Huntingdon County,PA,restaurantData
42063,10/14/20,167.015374,Indiana County,PA,restaurantData
42065,10/14/20,234.9438514,Jefferson County,PA,restaurantData
42067,10/14/20,26.14896311,Juniata County,PA,restaurantData
42069,10/14/20,325.6448758,Lackawanna County,PA,restaurantData
42071,10/14/20,152.548687,Lancaster County,PA,restaurantData
42073,10/14/20,109.2844648,Lawrence County,PA,restaurantData
42075,10/14/20,134.4163737,Lebanon County,PA,restaurantData
42077,10/14/20,252.2132971,Lehigh County,PA,restaurantData
42079,10/14/20,280.81988,Luzerne County,PA,restaurantData
42081,10/14/20,134.4738467,Lycoming County,PA,restaurantData
42083,10/14/20,151.3615283,McKean County,PA,restaurantData
42085,10/14/20,205.6400629,Mercer County,PA,restaurantData
42087,10/14/20,38.16611803,Mifflin County,PA,restaurantData
42089,10/14/20,154.4300468,Monroe County,PA,restaurantData
42091,10/14/20,178.2165248,Montgomery County,PA,restaurantData
42093,10/14/20,96.44144107,Montour County,PA,restaurantData
42095,10/14/20,167.3471772,Northampton County,PA,restaurantData
42097,10/14/20,130.4926782,Northumberland County,PA,restaurantData
42101,10/14/20,63.90449613,Philadelphia County,PA,restaurantData
42103,10/14/20,585.0067783,Pike County,PA,restaurantData
42105,10/14/20,64.1500721,Potter County,PA,restaurantData
42107,10/14/20,173.506149,Schuylkill County,PA,restaurantData
42109,10/14/20,858.959217,Snyder County,PA,restaurantData
42111,10/14/20,205.6216929,Somerset County,PA,restaurantData
42113,10/14/20,153.7473037,Sullivan County,PA,restaurantData
42115,10/14/20,903.0002913,Susquehanna County,PA,restaurantData
42117,10/14/20,151.9337017,Tioga County,PA,restaurantData
42119,10/14/20,61.10567304,Union County,PA,restaurantData
42121,10/14/20,117.6455829,Venango County,PA,restaurantData
42123,10/14/20,124.8046445,Warren County,PA,restaurantData
42125,10/14/20,364.3374682,Washington County,PA,restaurantData
42127,10/14/20,96.38196916,Wayne County,PA,restaurantData
42129,10/14/20,244.4444289,Westmoreland County,PA,restaurantData
42131,10/14/20,105.6710109,Wyoming County,PA,restaurantData
42133,10/14/20,236.8825658,York County,PA,restaurantData
42001,10/15/20,226.2693119,Adams County,PA,restaurantData
42003,10/15/20,209.6847907,Allegheny County,PA,restaurantData
42005,10/15/20,76.16847442,Armstrong County,PA,restaurantData
42007,10/15/20,116.5900249,Beaver County,PA,restaurantData
42009,10/15/20,172.1141466,Bedford County,PA,restaurantData
42011,10/15/20,221.7578857,Berks County,PA,restaurantData
42013,10/15/20,233.2174231,Blair County,PA,restaurantData
42015,10/15/20,116.0878398,Bradford County,PA,restaurantData
42017,10/15/20,192.3601324,Bucks County,PA,restaurantData
42019,10/15/20,416.7452513,Butler County,PA,restaurantData
42021,10/15/20,274.5694322,Cambria County,PA,restaurantData
42025,10/15/20,158.9263641,Carbon County,PA,restaurantData
42027,10/15/20,199.6548823,Centre County,PA,restaurantData
42029,10/15/20,102.8207832,Chester County,PA,restaurantData
42031,10/15/20,325.6069591,Clarion County,PA,restaurantData
42033,10/15/20,277.1731904,Clearfield County,PA,restaurantData
42035,10/15/20,272.4404933,Clinton County,PA,restaurantData
42037,10/15/20,278.47838,Columbia County,PA,restaurantData
42039,10/15/20,156.1292044,Crawford County,PA,restaurantData
42041,10/15/20,202.4820053,Cumberland County,PA,restaurantData
42043,10/15/20,181.3742046,Dauphin County,PA,restaurantData
42045,10/15/20,117.296912,Delaware County,PA,restaurantData
42047,10/15/20,48.54874385,Elk County,PA,restaurantData
42049,10/15/20,320.8959902,Erie County,PA,restaurantData
42051,10/15/20,324.0603996,Fayette County,PA,restaurantData
42055,10/15/20,230.3935121,Franklin County,PA,restaurantData
42057,10/15/20,454.8900682,Fulton County,PA,restaurantData
42059,10/15/20,77.73480803,Greene County,PA,restaurantData
42061,10/15/20,52.62461818,Huntingdon County,PA,restaurantData
42063,10/15/20,175.3852585,Indiana County,PA,restaurantData
42065,10/15/20,203.9816378,Jefferson County,PA,restaurantData
42067,10/15/20,91.52137087,Juniata County,PA,restaurantData
42069,10/15/20,287.8241978,Lackawanna County,PA,restaurantData
42071,10/15/20,161.2519195,Lancaster County,PA,restaurantData
42073,10/15/20,84.20710238,Lawrence County,PA,restaurantData
42075,10/15/20,100.0858569,Lebanon County,PA,restaurantData
42077,10/15/20,277.2300557,Lehigh County,PA,restaurantData
