geo_value,time_value,indicator,indicator_value
42041,11/23/20,selfIll_value,0.4341071
42021,11/23/20,selfIll_value,0.918345
42029,11/23/20,selfIll_value,1.1705051
42039,11/23/20,selfIll_value,2.102283
42055,11/23/20,selfIll_value,0.8507809
42075,11/23/20,selfIll_value,1.217011
42091,11/23/20,selfIll_value,1.7933188
42079,11/23/20,selfIll_value,1.43032
42073,11/23/20,selfIll_value,1.1002513
42017,11/23/20,selfIll_value,1.4095547
42133,11/24/20,selfIll_value,1.6735028
42091,11/24/20,selfIll_value,0.4436324
42085,11/24/20,selfIll_value,0.5022053
42125,11/24/20,selfIll_value,1.0197294
42125,11/24/20,selfIll_value,1.0358443
42129,11/24/20,selfIll_value,0.9310433
42133,11/24/20,selfIll_value,0.5574039
42125,11/24/20,selfIll_value,2.9519358
42091,11/24/20,selfIll_value,1.8518174
42073,11/24/20,selfIll_value,1.1970419
42043,11/24/20,selfIll_value,0.261618
42027,11/24/20,selfIll_value,0.8117304
42039,11/24/20,selfIll_value,1.288101
42041,11/24/20,selfIll_value,0
42069,11/24/20,selfIll_value,0.6114594
42077,11/24/20,selfIll_value,0.7412874
42095,11/24/20,selfIll_value,0.8158375
42081,11/24/20,selfIll_value,0.4442413
42075,11/24/20,selfIll_value,0.8146578
42019,11/24/20,selfIll_value,0.1537298
42095,11/24/20,selfIll_value,1.0531916
42089,11/24/20,selfIll_value,0.9736943
42129,11/24/20,selfIll_value,1.1554219
42129,11/24/20,selfIll_value,2.5004379
42133,11/24/20,selfIll_value,1.7451628
42129,11/24/20,selfIll_value,0.4645101
42095,11/24/20,selfIll_value,0.7362368
42075,11/24/20,selfIll_value,1.1824744
42045,11/24/20,selfIll_value,1.5352376
42029,11/24/20,selfIll_value,0.8274473
42041,11/24/20,selfIll_value,1.23977
42043,11/24/20,selfIll_value,2.7326754
42071,11/24/20,selfIll_value,1.8709243
42079,11/24/20,selfIll_value,1.2227724
42097,11/24/20,selfIll_value,1.2337099
42085,11/25/20,selfIll_value,1.6667567
42077,11/25/20,selfIll_value,0.3585448
42021,11/25/20,selfIll_value,0.6215804
42097,11/25/20,selfIll_value,1.5235336
42091,11/25/20,selfIll_value,0.855482
42133,11/25/20,selfIll_value,0.928619
42133,11/25/20,selfIll_value,0.6320863
42133,11/25/20,selfIll_value,2.379441
42097,11/25/20,selfIll_value,3.0222586
42077,11/25/20,selfIll_value,1.1269256
42049,11/25/20,selfIll_value,0.5031955
42039,11/25/20,selfIll_value,0.8492431
42043,11/25/20,selfIll_value,1.3275938
42045,11/25/20,selfIll_value,0.0268266
42073,11/25/20,selfIll_value,0.5963392
42081,11/25/20,selfIll_value,0.8149719
42101,11/25/20,selfIll_value,1.6193363
42089,11/25/20,selfIll_value,0.7880365
42079,11/25/20,selfIll_value,0.455626
42025,11/25/20,selfIll_value,0.8187312
42101,11/25/20,selfIll_value,0
42095,11/25/20,selfIll_value,2.1006181
42101,11/25/20,selfIll_value,0.78871
42079,11/25/20,selfIll_value,1.1958818
42055,11/25/20,selfIll_value,2.8914581
42041,11/25/20,selfIll_value,1.4247427
42045,11/25/20,selfIll_value,0.7007861
42049,11/25/20,selfIll_value,0.7406652
42075,11/25/20,selfIll_value,1.1741036
42085,11/25/20,selfIll_value,1.3417814
42107,11/25/20,selfIll_value,0.7217735
42091,11/25/20,selfIll_value,1.2172247
42081,11/25/20,selfIll_value,2.6830869
42027,11/25/20,selfIll_value,1.829432
42107,11/25/20,selfIll_value,1.1980408
42097,11/25/20,selfIll_value,1.3091477
48423,11/26/20,selfIll_value,1.6710545
42107,11/26/20,selfIll_value,0.5510013
42081,11/26/20,selfIll_value,0.7739882
42069,11/26/20,selfIll_value,1.6187439
42043,11/26/20,selfIll_value,1.0399612
42049,11/26/20,selfIll_value,0.677563
42051,11/26/20,selfIll_value,0.8595896
42077,11/26/20,selfIll_value,2.387066
42089,11/26/20,selfIll_value,2.9211451
42111,11/26/20,selfIll_value,1.1295015
42095,11/26/20,selfIll_value,0.7309886
42085,11/26/20,selfIll_value,0.9007921
42029,11/26/20,selfIll_value,0.7600282
42125,11/26/20,selfIll_value,0.1947048
42101,11/26/20,selfIll_value,0.720812
42111,11/26/20,selfIll_value,0.7404531
42085,11/26/20,selfIll_value,0.5714801
42071,11/26/20,selfIll_value,0.4608731
42045,11/26/20,selfIll_value,0.6512234
42055,11/26/20,selfIll_value,1.1065983
42055,11/26/20,selfIll_value,1.5869433
42079,11/26/20,selfIll_value,1.0295959
42091,11/26/20,selfIll_value,1.068982
42125,11/26/20,selfIll_value,2.0501593
42097,11/26/20,selfIll_value,2.152092
42089,11/26/20,selfIll_value,0.6932093
42039,11/26/20,selfIll_value,0.7469741
42129,11/26/20,selfIll_value,0.9035709
42107,11/26/20,selfIll_value,2.3508028
48423,11/26/20,selfIll_value,0.8908646
42125,11/26/20,selfIll_value,0.8666593
42089,11/26/20,selfIll_value,1.4603104
42073,11/26/20,selfIll_value,1.9326364
42049,11/26/20,selfIll_value,1.0556346
42069,11/26/20,selfIll_value,1.2309718
42069,11/27/20,selfIll_value,1.5908301
42081,11/27/20,selfIll_value,0.5648519
42095,11/27/20,selfIll_value,0.6893857
42129,11/27/20,selfIll_value,1.6581652
42101,11/27/20,selfIll_value,1.0944192
42091,11/27/20,selfIll_value,1.524117
42041,11/27/20,selfIll_value,0.8801577
42133,11/27/20,selfIll_value,3.1287648
42111,11/27/20,selfIll_value,3.4757265
42129,11/27/20,selfIll_value,1.4414594
42091,11/27/20,selfIll_value,0.7337335
42075,11/27/20,selfIll_value,0.0821503
42055,11/27/20,selfIll_value,0.7155889
42071,11/27/20,selfIll_value,0.595335
42071,11/27/20,selfIll_value,0.7197959
42085,11/27/20,selfIll_value,1.2460759
42097,11/27/20,selfIll_value,0.7656556
42133,11/27/20,selfIll_value,0.7601123
42107,11/27/20,selfIll_value,0.3735361
42095,11/27/20,selfIll_value,1.7790908
42043,11/27/20,selfIll_value,2.0446116
42125,11/27/20,selfIll_value,1.2221935
42133,11/27/20,selfIll_value,1.3974069
42095,11/27/20,selfIll_value,2.2287667
42077,11/27/20,selfIll_value,2.2213265
42069,11/27/20,selfIll_value,0.8259076
42073,11/27/20,selfIll_value,0.8921465
42073,11/27/20,selfIll_value,0.6455269
42089,11/27/20,selfIll_value,2.3135262
42101,11/27/20,selfIll_value,0.9152599
42125,11/27/20,selfIll_value,1.1183977
42097,11/27/20,selfIll_value,1.4802066
42045,11/27/20,selfIll_value,1.8336582
42129,11/27/20,selfIll_value,1.0239641
42097,11/27/20,selfIll_value,1.091913
42079,11/28/20,selfIll_value,1.6032677
42071,11/28/20,selfIll_value,1.8543762
42075,11/28/20,selfIll_value,0.6835103
42075,11/28/20,selfIll_value,1.9888153
42091,11/28/20,selfIll_value,1.0372248
42107,11/28/20,selfIll_value,1.6840182
42129,11/28/20,selfIll_value,0.7808735
42101,11/28/20,selfIll_value,2.220304
42049,11/28/20,selfIll_value,3.9203296
42133,11/28/20,selfIll_value,1.314029
42101,11/28/20,selfIll_value,0.7354518
42081,11/28/20,selfIll_value,0.0825318
42073,11/28/20,selfIll_value,1.0005578
42077,11/28/20,selfIll_value,0.728857
42077,11/28/20,selfIll_value,0.6348565
42095,11/28/20,selfIll_value,1.0751764
42125,11/28/20,selfIll_value,1.2459169
42133,11/28/20,selfIll_value,0.7528828
42107,11/28/20,selfIll_value,0.2055956
42055,11/28/20,selfIll_value,1.7110825
48423,11/28/20,selfIll_value,1.9539923
42107,11/28/20,selfIll_value,1.1905978
42085,11/28/20,selfIll_value,1.7939383
42075,11/28/20,selfIll_value,2.7547809
42079,11/28/20,selfIll_value,2.2811715
42079,11/28/20,selfIll_value,0.6699108
42097,11/28/20,selfIll_value,0.6472764
42129,11/28/20,selfIll_value,0.7513137
42111,11/28/20,selfIll_value,2.2459671
42069,11/28/20,selfIll_value,1.0104502
48423,11/28/20,selfIll_value,1.1384437
42111,11/28/20,selfIll_value,0.9105904
42089,11/28/20,selfIll_value,1.4572211
42077,11/28/20,selfIll_value,2.1845591
42081,11/28/20,selfIll_value,0.9659849
42081,11/28/20,selfIll_value,1.555966
42101,11/29/20,selfIll_value,1.5021273
42133,11/29/20,selfIll_value,1.5618424
42125,11/29/20,selfIll_value,0.5735244
42071,11/29/20,selfIll_value,1.3101375
48423,11/29/20,selfIll_value,0.8524783
42125,11/29/20,selfIll_value,2.4795805
42091,11/29/20,selfIll_value,1.2939048
42079,11/29/20,selfIll_value,1.8299341
42085,11/29/20,selfIll_value,3.5653042
42085,11/29/20,selfIll_value,0.9447984
42107,11/29/20,selfIll_value,1.6324884
42129,11/29/20,selfIll_value,0.5378251
42073,11/29/20,selfIll_value,0.0293121
48423,11/29/20,selfIll_value,0.6102601
42129,11/29/20,selfIll_value,0.9364626
42095,11/29/20,selfIll_value,0.6266891
42081,11/29/20,selfIll_value,0.952382
42089,11/29/20,selfIll_value,1.1793911
42089,11/29/20,selfIll_value,0.7831096
42125,11/29/20,selfIll_value,0.363362
42133,11/29/20,selfIll_value,1.7527023
42075,11/29/20,selfIll_value,1.8739411
42133,11/29/20,selfIll_value,1.3063166
42097,11/29/20,selfIll_value,2.0023628
42085,11/29/20,selfIll_value,2.733922
42091,11/29/20,selfIll_value,1.3052079
42091,11/29/20,selfIll_value,0.6770987
42129,11/29/20,selfIll_value,0.6499031
42077,11/29/20,selfIll_value,0.6134678
42101,11/29/20,selfIll_value,1.8703161
42089,11/29/20,selfIll_value,0.8697569
42095,11/29/20,selfIll_value,1.9347278
42095,11/29/20,selfIll_value,1.2638976
42133,11/29/20,selfIll_value,1.5523288
42079,11/29/20,selfIll_value,0.985053
42107,11/29/20,selfIll_value,1.4885087
42091,11/30/20,selfIll_value,1.5745831
42097,11/30/20,selfIll_value,2.5194419
42097,11/30/20,selfIll_value,0.6666062
42081,11/30/20,selfIll_value,1.4817008
42111,11/30/20,selfIll_value,1.022501
42095,11/30/20,selfIll_value,2.047576
42101,11/30/20,selfIll_value,1.4221089
42101,11/30/20,selfIll_value,0.8794636
42085,11/30/20,selfIll_value,3.0176726
48423,11/30/20,selfIll_value,2.2316934
42125,11/30/20,selfIll_value,1.5759171
42097,11/30/20,selfIll_value,0.5776458
42107,11/30/20,selfIll_value,0.0294816
42107,11/30/20,selfIll_value,0.9248188
42089,11/30/20,selfIll_value,0.9593269
42129,11/30/20,selfIll_value,0.4126558
42101,11/30/20,selfIll_value,0.964835
42125,11/30/20,selfIll_value,1.0421908
42125,11/30/20,selfIll_value,0.7786346
42091,11/30/20,selfIll_value,0.3911852
42133,11/30/20,selfIll_value,1.7771651
42107,11/30/20,selfIll_value,2.3773161
42129,11/30/20,selfIll_value,1.2529796
42129,11/30/20,selfIll_value,2.0311412
42095,11/30/20,selfIll_value,2.7637213
42125,11/30/20,selfIll_value,1.3168708
42133,11/30/20,selfIll_value,0.8826242
42133,11/30/20,selfIll_value,0.5026466
42097,11/30/20,selfIll_value,0.2853457
48423,11/30/20,selfIll_value,2.4439041
42129,11/30/20,selfIll_value,0.8333997
42101,11/30/20,selfIll_value,1.906806
42133,11/30/20,selfIll_value,0.7643862
42107,11/30/20,selfIll_value,1.3156834
42111,11/30/20,selfIll_value,1.3221464
42125,11/30/20,selfIll_value,0.9730768
48423,11/30/20,selfIll_value,1.4449955
42129,12/1/20,selfIll_value,1.4534329
48423,12/1/20,selfIll_value,2.2772826
42133,12/1/20,selfIll_value,0.6244847
48423,12/1/20,selfIll_value,1.4746609
48423,12/1/20,selfIll_value,0.6614851
48423,12/1/20,selfIll_value,1.9489261
48423,12/1/20,selfIll_value,1.5515593
48423,12/1/20,selfIll_value,0.7716961
48423,12/1/20,selfIll_value,3.3016281
48423,12/1/20,selfIll_value,1.4066782
48423,12/1/20,selfIll_value,1.6926706
48423,12/1/20,selfIll_value,0.5636605
48423,12/1/20,selfIll_value,0.5700135
48423,12/1/20,selfIll_value,1.0944819
48423,12/1/20,selfIll_value,0.9261196
48423,12/1/20,selfIll_value,0.6418459
48423,12/1/20,selfIll_value,0.96788
48423,12/1/20,selfIll_value,1.6832952
48423,12/1/20,selfIll_value,1.1817725
48423,12/1/20,selfIll_value,0.5455581
48423,12/1/20,selfIll_value,1.6933525
48423,12/1/20,selfIll_value,2.6414079
48423,12/1/20,selfIll_value,0.9576459
48423,12/1/20,selfIll_value,1.9257354
48423,12/1/20,selfIll_value,2.7339481
48423,12/1/20,selfIll_value,2.3864667
48423,12/1/20,selfIll_value,0.8150565
48423,12/1/20,selfIll_value,0.5907837
48423,12/1/20,selfIll_value,0.371868
48423,12/1/20,selfIll_value,2.9373695
48423,12/1/20,selfIll_value,0.7765658
48423,12/1/20,selfIll_value,1.8054694
48423,12/1/20,selfIll_value,0.6535543
48423,12/1/20,selfIll_value,0.2126792
48423,12/1/20,selfIll_value,1.0765027
48423,12/1/20,selfIll_value,0.7445631
48423,12/1/20,selfIll_value,1.5419545
42000,10/1/20,doctorVisits_value,1.555398
42001,10/1/20,doctorVisits_value,7.412037
42003,10/1/20,doctorVisits_value,3.430475
42005,10/1/20,doctorVisits_value,0.974864
42007,10/1/20,doctorVisits_value,1.246731
42009,10/1/20,doctorVisits_value,2.103663
42011,10/1/20,doctorVisits_value,2.706035
42013,10/1/20,doctorVisits_value,1.297108
42015,10/1/20,doctorVisits_value,3.924054
42017,10/1/20,doctorVisits_value,5.513426
42019,10/1/20,doctorVisits_value,1.737367
42021,10/1/20,doctorVisits_value,2.146559
42025,10/1/20,doctorVisits_value,2.851438
42027,10/1/20,doctorVisits_value,11.473158
42029,10/1/20,doctorVisits_value,5.326438
42031,10/1/20,doctorVisits_value,0
42033,10/1/20,doctorVisits_value,0.875756
42035,10/1/20,doctorVisits_value,0.968289
42037,10/1/20,doctorVisits_value,3.311397
42039,10/1/20,doctorVisits_value,0.719195
42041,10/1/20,doctorVisits_value,3.814861
42043,10/1/20,doctorVisits_value,2.864732
42045,10/1/20,doctorVisits_value,6.191825
42047,10/1/20,doctorVisits_value,2.523107
42049,10/1/20,doctorVisits_value,1.181609
42051,10/1/20,doctorVisits_value,1.352603
42055,10/1/20,doctorVisits_value,4.042994
42057,10/1/20,doctorVisits_value,2.406143
42059,10/1/20,doctorVisits_value,1.616905
42061,10/1/20,doctorVisits_value,0.287573
42063,10/1/20,doctorVisits_value,4.713532
42069,10/1/20,doctorVisits_value,3.350497
42071,10/1/20,doctorVisits_value,6.755531
42073,10/1/20,doctorVisits_value,1.643265
42075,10/1/20,doctorVisits_value,2.33475
42077,10/1/20,doctorVisits_value,3.265833
42079,10/1/20,doctorVisits_value,3.347254
42081,10/1/20,doctorVisits_value,0.544124
42083,10/1/20,doctorVisits_value,1.03779
42085,10/1/20,doctorVisits_value,1.476817
42087,10/1/20,doctorVisits_value,0.923975
42089,10/1/20,doctorVisits_value,3.010046
42091,10/1/20,doctorVisits_value,5.797191
42095,10/1/20,doctorVisits_value,1.457748
42099,10/1/20,doctorVisits_value,0
42101,10/1/20,doctorVisits_value,5.364474
42103,10/1/20,doctorVisits_value,5.134908
42105,10/1/20,doctorVisits_value,0.62915
42107,10/1/20,doctorVisits_value,2.190428
42111,10/1/20,doctorVisits_value,2.158423
42115,10/1/20,doctorVisits_value,3.775173
42117,10/1/20,doctorVisits_value,1.444742
42121,10/1/20,doctorVisits_value,2.538266
42123,10/1/20,doctorVisits_value,0.137156
42125,10/1/20,doctorVisits_value,1.583476
42127,10/1/20,doctorVisits_value,2.422569
42129,10/1/20,doctorVisits_value,4.019656
42133,10/1/20,doctorVisits_value,3.289084
48423,10/1/20,doctorVisits_value,4.225572
48427,10/1/20,doctorVisits_value,0.436243
42000,10/2/20,doctorVisits_value,1.668024
42001,10/2/20,doctorVisits_value,6.689305
42003,10/2/20,doctorVisits_value,3.347267
42005,10/2/20,doctorVisits_value,1.038361
42007,10/2/20,doctorVisits_value,1.233815
42009,10/2/20,doctorVisits_value,2.073359
42011,10/2/20,doctorVisits_value,2.817752
42013,10/2/20,doctorVisits_value,1.180462
42015,10/2/20,doctorVisits_value,4.07781
42017,10/2/20,doctorVisits_value,4.90916
42019,10/2/20,doctorVisits_value,1.931486
42021,10/2/20,doctorVisits_value,2.002746
42025,10/2/20,doctorVisits_value,2.572532
42027,10/2/20,doctorVisits_value,10.218474
42029,10/2/20,doctorVisits_value,4.989037
42031,10/2/20,doctorVisits_value,0
42033,10/2/20,doctorVisits_value,0.838748
42035,10/2/20,doctorVisits_value,0.625135
42037,10/2/20,doctorVisits_value,3.597758
42039,10/2/20,doctorVisits_value,0.730672
42041,10/2/20,doctorVisits_value,3.300875
42043,10/2/20,doctorVisits_value,2.644775
42045,10/2/20,doctorVisits_value,5.783181
42047,10/2/20,doctorVisits_value,2.519022
42049,10/2/20,doctorVisits_value,1.012688
42051,10/2/20,doctorVisits_value,1.26187
42055,10/2/20,doctorVisits_value,4.508765
42057,10/2/20,doctorVisits_value,2.172744
42059,10/2/20,doctorVisits_value,1.519597
42061,10/2/20,doctorVisits_value,0.259548
42063,10/2/20,doctorVisits_value,4.509962
42069,10/2/20,doctorVisits_value,3.159766
42071,10/2/20,doctorVisits_value,6.586867
42073,10/2/20,doctorVisits_value,1.518658
42075,10/2/20,doctorVisits_value,2.438162
42077,10/2/20,doctorVisits_value,3.376718
42079,10/2/20,doctorVisits_value,3.315088
42081,10/2/20,doctorVisits_value,0.403446
42083,10/2/20,doctorVisits_value,1.383049
42085,10/2/20,doctorVisits_value,1.501081
42087,10/2/20,doctorVisits_value,0.969602
42089,10/2/20,doctorVisits_value,3.149079
42091,10/2/20,doctorVisits_value,5.248967
42095,10/2/20,doctorVisits_value,1.467524
42099,10/2/20,doctorVisits_value,0.078861
42101,10/2/20,doctorVisits_value,5.171237
42103,10/2/20,doctorVisits_value,5.044741
42107,10/2/20,doctorVisits_value,2.322063
42111,10/2/20,doctorVisits_value,2.199857
42115,10/2/20,doctorVisits_value,4.225578
42117,10/2/20,doctorVisits_value,1.684163
42121,10/2/20,doctorVisits_value,2.585903
42123,10/2/20,doctorVisits_value,0.156652
42125,10/2/20,doctorVisits_value,1.865666
42127,10/2/20,doctorVisits_value,3.280116
42129,10/2/20,doctorVisits_value,3.344461
42133,10/2/20,doctorVisits_value,3.06731
48423,10/2/20,doctorVisits_value,4.028569
48427,10/2/20,doctorVisits_value,0.507708
48429,10/2/20,doctorVisits_value,3.007423
42000,10/3/20,doctorVisits_value,1.929258
42001,10/3/20,doctorVisits_value,6.219712
42003,10/3/20,doctorVisits_value,3.014249
42005,10/3/20,doctorVisits_value,1.106081
42007,10/3/20,doctorVisits_value,1.614145
42009,10/3/20,doctorVisits_value,2.043598
42011,10/3/20,doctorVisits_value,2.824294
42013,10/3/20,doctorVisits_value,1.058772
42015,10/3/20,doctorVisits_value,4.136195
42017,10/3/20,doctorVisits_value,4.638609
42019,10/3/20,doctorVisits_value,1.976977
42021,10/3/20,doctorVisits_value,2.277139
42025,10/3/20,doctorVisits_value,2.264542
42027,10/3/20,doctorVisits_value,9.21447
42029,10/3/20,doctorVisits_value,4.754979
42031,10/3/20,doctorVisits_value,0
42033,10/3/20,doctorVisits_value,0.803178
42035,10/3/20,doctorVisits_value,0.545188
42037,10/3/20,doctorVisits_value,3.843495
42039,10/3/20,doctorVisits_value,0.686949
42041,10/3/20,doctorVisits_value,3.100856
42043,10/3/20,doctorVisits_value,2.531842
42045,10/3/20,doctorVisits_value,5.4779
42047,10/3/20,doctorVisits_value,3.524326
42049,10/3/20,doctorVisits_value,1.054536
42051,10/3/20,doctorVisits_value,1.341541
42055,10/3/20,doctorVisits_value,4.519899
42057,10/3/20,doctorVisits_value,1.834208
42059,10/3/20,doctorVisits_value,1.339831
42061,10/3/20,doctorVisits_value,0.31771
42063,10/3/20,doctorVisits_value,4.171114
42069,10/3/20,doctorVisits_value,3.116382
42071,10/3/20,doctorVisits_value,5.756294
42073,10/3/20,doctorVisits_value,1.580702
42075,10/3/20,doctorVisits_value,3.653685
42077,10/3/20,doctorVisits_value,3.186103
42079,10/3/20,doctorVisits_value,3.044633
42081,10/3/20,doctorVisits_value,0.304434
42083,10/3/20,doctorVisits_value,1.679539
42085,10/3/20,doctorVisits_value,1.516635
42087,10/3/20,doctorVisits_value,0.750055
42089,10/3/20,doctorVisits_value,3.401841
42091,10/3/20,doctorVisits_value,5.332504
42095,10/3/20,doctorVisits_value,1.713219
42099,10/3/20,doctorVisits_value,0.217078
42101,10/3/20,doctorVisits_value,5.040876
42103,10/3/20,doctorVisits_value,4.950643
42105,10/3/20,doctorVisits_value,0.268793
42107,10/3/20,doctorVisits_value,2.456649
42111,10/3/20,doctorVisits_value,2.16551
42115,10/3/20,doctorVisits_value,4.493246
42117,10/3/20,doctorVisits_value,2.183267
42121,10/3/20,doctorVisits_value,2.489236
42123,10/3/20,doctorVisits_value,0.265174
42125,10/3/20,doctorVisits_value,1.926778
42127,10/3/20,doctorVisits_value,3.943983
42129,10/3/20,doctorVisits_value,3.046286
42133,10/3/20,doctorVisits_value,2.840142
48423,10/3/20,doctorVisits_value,4.289
48427,10/3/20,doctorVisits_value,0.574417
48429,10/3/20,doctorVisits_value,3.016556
42000,10/4/20,doctorVisits_value,2.201753
42001,10/4/20,doctorVisits_value,6.226371
42003,10/4/20,doctorVisits_value,3.73871
42005,10/4/20,doctorVisits_value,1.355197
42007,10/4/20,doctorVisits_value,1.933459
42009,10/4/20,doctorVisits_value,1.986567
42011,10/4/20,doctorVisits_value,3.748749
42013,10/4/20,doctorVisits_value,0.962017
42015,10/4/20,doctorVisits_value,4.148993
42017,10/4/20,doctorVisits_value,4.68749
42019,10/4/20,doctorVisits_value,2.275546
42021,10/4/20,doctorVisits_value,2.437123
42025,10/4/20,doctorVisits_value,1.970367
42027,10/4/20,doctorVisits_value,8.895973
42029,10/4/20,doctorVisits_value,5.138395
42031,10/4/20,doctorVisits_value,0.080506
42033,10/4/20,doctorVisits_value,0.781221
42035,10/4/20,doctorVisits_value,0.521032
42037,10/4/20,doctorVisits_value,4.118312
42039,10/4/20,doctorVisits_value,0.524702
42041,10/4/20,doctorVisits_value,3.012776
42043,10/4/20,doctorVisits_value,2.689897
42045,10/4/20,doctorVisits_value,5.784967
42047,10/4/20,doctorVisits_value,4.382956
42049,10/4/20,doctorVisits_value,1.374911
42051,10/4/20,doctorVisits_value,1.390447
42055,10/4/20,doctorVisits_value,4.507174
42057,10/4/20,doctorVisits_value,1.547175
42059,10/4/20,doctorVisits_value,1.215899
42061,10/4/20,doctorVisits_value,0.392499
42063,10/4/20,doctorVisits_value,3.880247
42069,10/4/20,doctorVisits_value,3.507714
42071,10/4/20,doctorVisits_value,5.057879
42073,10/4/20,doctorVisits_value,1.974393
42075,10/4/20,doctorVisits_value,5.551483
42077,10/4/20,doctorVisits_value,3.276676
42079,10/4/20,doctorVisits_value,2.809626
42081,10/4/20,doctorVisits_value,0.251457
42085,10/4/20,doctorVisits_value,1.498449
42087,10/4/20,doctorVisits_value,0.544316
42089,10/4/20,doctorVisits_value,3.898945
42091,10/4/20,doctorVisits_value,5.465245
42095,10/4/20,doctorVisits_value,2.030109
42101,10/4/20,doctorVisits_value,5.326461
42103,10/4/20,doctorVisits_value,4.632242
42107,10/4/20,doctorVisits_value,2.585559
42111,10/4/20,doctorVisits_value,2.173473
42115,10/4/20,doctorVisits_value,4.915836
42117,10/4/20,doctorVisits_value,2.770281
42121,10/4/20,doctorVisits_value,2.021081
42123,10/4/20,doctorVisits_value,0.389154
42125,10/4/20,doctorVisits_value,2.015427
42127,10/4/20,doctorVisits_value,4.824351
42129,10/4/20,doctorVisits_value,2.721913
42133,10/4/20,doctorVisits_value,2.733708
48423,10/4/20,doctorVisits_value,4.861118
48427,10/4/20,doctorVisits_value,0.689859
48429,10/4/20,doctorVisits_value,3.015864
42000,10/5/20,doctorVisits_value,2.625243
42001,10/5/20,doctorVisits_value,6.39403
42003,10/5/20,doctorVisits_value,4.697829
42005,10/5/20,doctorVisits_value,1.553269
42007,10/5/20,doctorVisits_value,2.255524
42009,10/5/20,doctorVisits_value,1.9612
42011,10/5/20,doctorVisits_value,4.745942
42013,10/5/20,doctorVisits_value,0.935999
42015,10/5/20,doctorVisits_value,4.244923
42017,10/5/20,doctorVisits_value,6.154405
42019,10/5/20,doctorVisits_value,2.460411
42021,10/5/20,doctorVisits_value,2.71266
42025,10/5/20,doctorVisits_value,1.724979
42027,10/5/20,doctorVisits_value,8.704724
42029,10/5/20,doctorVisits_value,6.924203
42031,10/5/20,doctorVisits_value,0.321033
42033,10/5/20,doctorVisits_value,0.763032
42035,10/5/20,doctorVisits_value,0.516785
42037,10/5/20,doctorVisits_value,4.479264
42039,10/5/20,doctorVisits_value,0.487024
42041,10/5/20,doctorVisits_value,3.151573
42043,10/5/20,doctorVisits_value,2.990209
42045,10/5/20,doctorVisits_value,6.3666
42047,10/5/20,doctorVisits_value,5.066797
42049,10/5/20,doctorVisits_value,1.644363
42051,10/5/20,doctorVisits_value,1.747892
42055,10/5/20,doctorVisits_value,4.617205
42057,10/5/20,doctorVisits_value,1.416989
42059,10/5/20,doctorVisits_value,1.196162
42061,10/5/20,doctorVisits_value,0.468526
42063,10/5/20,doctorVisits_value,3.589094
42069,10/5/20,doctorVisits_value,3.945281
42071,10/5/20,doctorVisits_value,4.458238
42073,10/5/20,doctorVisits_value,2.291885
42075,10/5/20,doctorVisits_value,7.11756
42077,10/5/20,doctorVisits_value,3.643551
42079,10/5/20,doctorVisits_value,2.633573
42081,10/5/20,doctorVisits_value,0.352187
42085,10/5/20,doctorVisits_value,1.462839
42089,10/5/20,doctorVisits_value,4.287317
42091,10/5/20,doctorVisits_value,5.923572
42095,10/5/20,doctorVisits_value,2.368271
42101,10/5/20,doctorVisits_value,6.680442
42103,10/5/20,doctorVisits_value,4.401338
42107,10/5/20,doctorVisits_value,2.677674
42111,10/5/20,doctorVisits_value,2.228084
42115,10/5/20,doctorVisits_value,5.171815
42117,10/5/20,doctorVisits_value,3.26295
42121,10/5/20,doctorVisits_value,1.616077
42123,10/5/20,doctorVisits_value,0.500012
42125,10/5/20,doctorVisits_value,2.103572
42129,10/5/20,doctorVisits_value,2.60784
42133,10/5/20,doctorVisits_value,2.653962
48423,10/5/20,doctorVisits_value,5.644826
48427,10/5/20,doctorVisits_value,0.795242
48429,10/5/20,doctorVisits_value,3.004833
42000,10/6/20,doctorVisits_value,2.961559
42001,10/6/20,doctorVisits_value,5.990347
42003,10/6/20,doctorVisits_value,4.247626
42005,10/6/20,doctorVisits_value,1.753951
42007,10/6/20,doctorVisits_value,3.168121
42009,10/6/20,doctorVisits_value,1.861088
42011,10/6/20,doctorVisits_value,4.717457
42013,10/6/20,doctorVisits_value,1.134545
42015,10/6/20,doctorVisits_value,4.266037
42017,10/6/20,doctorVisits_value,6.634293
42019,10/6/20,doctorVisits_value,2.529592
42021,10/6/20,doctorVisits_value,3.056435
42025,10/6/20,doctorVisits_value,1.546664
42027,10/6/20,doctorVisits_value,8.4756
42029,10/6/20,doctorVisits_value,6.560345
42031,10/6/20,doctorVisits_value,0.482508
42033,10/6/20,doctorVisits_value,0.717834
42035,10/6/20,doctorVisits_value,0.488879
42037,10/6/20,doctorVisits_value,4.755385
42039,10/6/20,doctorVisits_value,0.553641
42041,10/6/20,doctorVisits_value,3.434353
42043,10/6/20,doctorVisits_value,3.119064
42045,10/6/20,doctorVisits_value,6.084148
42047,10/6/20,doctorVisits_value,5.492442
42049,10/6/20,doctorVisits_value,1.645829
42051,10/6/20,doctorVisits_value,2.553999
42055,10/6/20,doctorVisits_value,4.083629
42057,10/6/20,doctorVisits_value,1.267053
42059,10/6/20,doctorVisits_value,1.189817
42061,10/6/20,doctorVisits_value,0.671151
42063,10/6/20,doctorVisits_value,3.407007
